imdb_title_id,ordering,imdb_name_id,category,job,characters
tt0025129,4,nm0847939,actor,,"[""Spencer Carleton""]"
tt0025129,5,nm0226189,director,,
tt0025129,6,nm0498133,writer,screen play,
tt0025129,7,nm0245723,writer,based on a story by,
tt0025129,8,nm0813554,writer,adaptation,
tt0025129,9,nm0309974,cinematographer,,
tt0025129,10,nm0572886,editor,,
tt0025132,1,nm0599910,actor,,"[""Dillon Todd""]"
tt0025132,2,nm0001076,actress,,"[""Mary Clay""]"
tt0025132,3,nm0000022,actor,,"[""Jeff Williams""]"
tt0025132,4,nm0125325,actor,,"[""Shemp""]"
tt0025132,5,nm0886754,director,,
tt0025132,6,nm0000581,writer,screen play,
tt0025132,7,nm0147119,writer,from the play by,
tt0025132,8,nm0731060,writer,from the play by,
tt0025132,9,nm0405156,producer,producer,
tt0025132,10,nm0002197,composer,,
tt0025134,1,nm0001055,actress,,"[""Judy Jones""]"
tt0025134,2,nm0003339,actor,,"[""Arnold Ainger""]"
tt0025134,3,nm0092683,actress,,"[""Mrs. Mardick""]"
tt0025134,4,nm0307326,actor,,"[""Stewart Corder""]"
tt0025134,5,nm0001124,director,,
tt0025134,6,nm0179993,writer,screen play,
tt0025134,7,nm0168829,writer,screen play,
tt0025134,8,nm0731730,writer,from the novel by,
tt0025134,9,nm0835365,cinematographer,,
tt0025151,1,nm0599910,actor,,"[""Paul Porter, aka Stephen Blaine""]"
tt0025151,2,nm0263004,actress,,"[""Letty Morris""]"
tt0025151,3,nm0372384,actor,,"[""Hector Withington, Jr.""]"
tt0025151,4,nm0671738,actor,,"[""Legs Caffey""]"
tt0025151,5,nm0092915,director,,
tt0025151,6,nm0352443,writer,screenplay,
tt0025151,7,nm0329304,writer,screenplay,
tt0025151,8,nm0782707,writer,screenplay,
tt0025151,9,nm0721447,writer,story,
tt0025151,10,nm0915693,writer,story,
tt0025161,1,nm0001766,actress,,"[""Jennifer Lady Lee""]"
tt0025161,2,nm0566948,actor,,"[""Garry Madison""]"
tt0025161,3,nm0002285,actor,,"[""Charlie Lang""]"
tt0025161,4,nm0230068,actress,,"[""Sheila Aiken""]"
tt0025161,5,nm0562845,director,,
tt0025161,6,nm0088759,writer,screen play,
tt0025161,7,nm0540147,writer,screen play,
tt0025161,8,nm0055604,cinematographer,,
tt0025161,9,nm0572886,editor,,
tt0025163,1,nm0001479,actress,,"[""Mary Magiz""]"
tt0025163,2,nm0606431,actor,,"[""Jimmie 'Office Boy' Burnham""]"
tt0025163,3,nm0686032,actress,,"[""Mirabelle""]"
tt0025163,4,nm0140504,actor,,"[""Mickey 'The Greek' Mikapopoulis""]"
tt0025163,5,nm0176699,director,,
tt0025163,6,nm0168633,writer,"story ""Repeal""",
tt0025163,7,nm0818415,writer,,
tt0025163,8,nm0818416,writer,,
tt0025163,9,nm0175908,producer,producer,
tt0025163,10,nm0899333,composer,,
tt0025164,1,nm0000001,actor,,"[""Guy Holden""]"
tt0025164,2,nm0001677,actress,,"[""Mimi Glossop""]"
tt0025164,3,nm0103567,actress,,"[""Aunt Hortense""]"
tt0025164,4,nm0002143,actor,,"[""Egbert 'Pinky' Fitzgerald""]"
tt0025164,5,nm0762263,director,,
tt0025164,6,nm0852313,writer,from the book by,
tt0025164,7,nm0916177,writer,musical adaptation,
tt0025164,8,nm0388755,writer,musical adaptation,
tt0025164,9,nm0547938,writer,screen play,
tt0025164,10,nm0949130,writer,screen play,
tt0025165,1,nm0867144,actor,,"[""Bob Bailey""]"
tt0025165,2,nm0611368,actress,,"[""Trudy Talbot""]"
tt0025165,3,nm0512267,actress,,"[""Joan Harper""]"
tt0025165,4,nm0245304,actress,,"[""Susan Merrill""]"
tt0025165,5,nm0337586,director,,
tt0025165,6,nm0813554,writer,screenplay,
tt0025165,7,nm0426108,writer,screenplay,
tt0025165,8,nm0005913,cinematographer,,
tt0025165,9,nm0498584,editor,,
tt0025169,1,nm0587534,actor,,"[""Prescott Ames""]"
tt0025169,2,nm0172875,actress,,"[""Gloria Shaw""]"
tt0025169,3,nm0137353,actor,,"[""Herman Wood""]"
tt0025169,4,nm0464137,actor,,"[""Dr. Kent""]"
tt0025169,5,nm0833965,director,,
tt0025169,6,nm0067676,writer,screen play,
tt0025169,7,nm0169605,producer,producer,
tt0025169,8,nm0027115,cinematographer,,
tt0025169,9,nm0715669,editor,,
tt0025169,10,nm0037783,actor,,"[""Homer Erskine""]"
tt0025170,1,nm0522926,actor,,"[""Phillip \""Gift of Gab\"" Gabney""]"
tt0025170,2,nm0001784,actress,,"[""Barbara Kelton""]"
tt0025170,3,nm0262190,actress,,"[""Ruth Etting""]"
tt0025170,4,nm0048831,actor,,"[""Phil Baker - Absent-Minded Doctor""]"
tt0025170,5,nm0005713,director,,
tt0025170,6,nm0416861,writer,screenplay,
tt0025170,7,nm0907003,writer,story,
tt0025170,8,nm0258525,writer,story,
tt0025170,9,nm0107756,writer,adaptation,
tt0025170,10,nm0480673,producer,producer,
tt0025173,1,nm0001318,actress,,"[""Edith (Eadie) Chapman""]"
tt0025173,2,nm0867144,actor,,"[""Thomas Randall Paige Jr.""]"
tt0025173,3,nm0000859,actor,,"[""Thomas Randall Paige""]"
tt0025173,4,nm0832011,actor,,"[""Frank Cousins""]"
tt0025173,5,nm0176699,director,,
tt0025173,6,nm0939992,director,,
tt0025173,7,nm0002616,writer,original screenplay,
tt0025173,8,nm0256221,writer,original screenplay,
tt0025173,9,nm0736911,writer,dialogue,
tt0025173,10,nm0405156,producer,producer,
tt0025176,1,nm0001870,actor,,"[""Tony Spear""]"
tt0025176,2,nm0892867,actress,,"[""Miss Josephine 'Jo' Spiggins""]"
tt0025176,3,nm0219666,actor,,"[""John 'Johnny' Spear""]"
tt0025176,4,nm0186600,actor,,"[""'Spiggy' Spiggins""]"
tt0025176,5,nm0853130,director,,
tt0025176,6,nm0124918,writer,original screenplay,
tt0025176,7,nm0533324,cinematographer,,
tt0025176,8,nm0123521,editor,,
tt0025176,9,nm0161414,actor,,"[""R.D. Spear""]"
tt0025176,10,nm0332036,actor,,"[""Mr. 'Higgy' Higginbotham""]"
tt0025189,1,nm0002161,actor,,"[""Werner Holk""]"
tt0025189,2,nm0443521,actor,,"[""Prof. Achenbach""]"
tt0025189,3,nm0375609,actress,,"[""Florence Wills""]"
tt0025189,4,nm0092128,actor,,"[""John Wills""]"
tt0025189,5,nm0366781,director,,
tt0025189,6,nm0889172,writer,,
tt0025189,7,nm0954394,producer,producer,
tt0025189,8,nm0005971,composer,,
tt0025189,9,nm0046286,cinematographer,,
tt0025189,10,nm0092123,cinematographer,,
tt0025191,1,nm0062428,actor,,"[""Hérode""]"
tt0025191,2,nm0300064,actor,,"[""Ponce Pilate""]"
tt0025191,3,nm0494670,actor,,"[""Jésus Christ""]"
tt0025191,4,nm0335738,actor,,"[""Caïphe""]"
tt0025191,5,nm0245213,director,,
tt0025191,6,nm0006135,composer,,
tt0025191,7,nm0472590,cinematographer,,
tt0025191,8,nm0690334,editor,,
tt0025191,9,nm0674694,production_designer,,
tt0025194,1,nm0749476,actor,,"[""Oswald Groggs""]"
tt0025194,2,nm0853623,actress,,"[""Phyllis Van Kamp aka Fanny Malone""]"
tt0025194,3,nm0085782,actor,,"[""Chester Hamilton""]"
tt0025194,4,nm0058132,actress,,"[""Dorothy Blaine""]"
tt0025194,5,nm0401680,director,,
tt0025194,6,nm0215874,writer,story,
tt0025194,7,nm0742523,writer,writer,
tt0025194,8,nm0493251,writer,writer,
tt0025194,9,nm0774209,producer,producer,
tt0025194,10,nm0956290,producer,producer,
tt0025198,1,nm0068372,actress,,"[""Florence"",""Irma""]"
tt0025198,2,nm0723918,actor,,"[""Pierre Martel"",""Pierre Muller""]"
tt0025198,3,nm0889024,actor,,"[""Clément""]"
tt0025198,4,nm0685780,actor,,"[""Nicolas Ivanoff""]"
tt0025198,5,nm0275494,director,,
tt0025198,6,nm0816458,writer,screenplay,
tt0025198,7,nm0006058,composer,,
tt0025198,8,nm0286979,cinematographer,,
tt0025198,9,nm0005889,cinematographer,,
tt0025198,10,nm0109399,editor,,
tt0025202,1,nm0401434,actor,,"[""Abel Magwitch""]"
tt0025202,2,nm0392004,actor,,"[""Pip""]"
tt0025202,3,nm0943553,actress,,"[""Estella""]"
tt0025202,4,nm0715427,actress,,"[""Miss Havisham""]"
tt0025202,5,nm0908234,director,,
tt0025202,6,nm0002042,writer,novel,
tt0025202,7,nm0881148,writer,,
tt0025202,8,nm0074416,producer,producer,
tt0025202,9,nm0911518,composer,,
tt0025202,10,nm0732648,cinematographer,,
tt0025204,1,nm0336956,actress,,"[""Jean Kester""]"
tt0025204,2,nm0823633,actor,,"[""Michael Tracy""]"
tt0025204,3,nm0319257,actor,,"[""Steven Kester""]"
tt0025204,4,nm0942046,actor,,"[""Inspector Crofton""]"
tt0025204,5,nm0861703,director,,
tt0025204,6,nm1108361,writer,"novel ""The Murder of Steven Kester""",
tt0025204,7,nm0027115,cinematographer,,
tt0025204,8,nm0049055,actor,,"[""Cliff Miller""]"
tt0025204,9,nm0720885,actress,,"[""Mrs. Pritchard""]"
tt0025204,10,nm0153679,actor,,"[""Mr. Pritchard""]"
tt0025214,1,nm0412637,actor,,"[""Chichi, Kajiwara-shi""]"
tt0025214,2,nm0948989,actress,,"[""Haha, Chieko""]"
tt0025214,3,nm1586462,actor,,"[""Chounan, Sadao""]"
tt0025214,4,nm0441390,actor,,"[""Sono shounen-jidai (Childhood Sadao)""]"
tt0025214,5,nm0654868,director,,
tt0025214,6,nm0633792,writer,screenplay construction,
tt0025214,7,nm0407456,writer,adaptation,
tt0025214,8,nm0033163,writer,screenplay collaboration,
tt0025214,9,nm0031813,cinematographer,,
tt0025219,1,nm0694090,actor,,"[""Bob Lane""]"
tt0025219,2,nm0404360,actress,,"[""Joan Bradford""]"
tt0025219,3,nm0356568,actor,,"[""Henry Bradford""]"
tt0025219,4,nm0570451,actor,,"[""Tom""]"
tt0025219,5,nm0503777,director,,
tt0025219,6,nm0766507,writer,screen play,
tt0025219,7,nm0549217,writer,screen play,
tt0025219,8,nm0309974,cinematographer,,
tt0025219,9,nm0166058,editor,,
tt0025222,1,nm0007220,actor,,"[""Robert Mitchell""]"
tt0025222,2,nm0730292,actress,,"[""Dorothea Mitchell""]"
tt0025222,3,nm0063619,actor,,"[""Jerry Hutchins""]"
tt0025222,4,nm0121282,actress,,"[""Ann Brewster""]"
tt0025222,5,nm0591173,director,,
tt0025222,6,nm0818427,writer,from the play by,
tt0025222,7,nm0267020,writer,screen play,
tt0025222,8,nm0237033,writer,"play ""English translation ""A Hat, a Coat, a Glove""""",
tt0025222,9,nm0402478,cinematographer,,
tt0025222,10,nm0226273,editor,,
tt0025223,1,nm0662335,actress,,"[""Sally Moore""]"
tt0025223,2,nm0007223,actor,,"[""James 'Jimmie' Flaherty""]"
tt0025223,3,nm0580916,actress,,"[""Joan O'Day""]"
tt0025223,4,nm0260020,actor,,"[""Gus Anderson""]"
tt0025223,5,nm0124877,director,,
tt0025223,6,nm0221865,writer,story,
tt0025223,7,nm0753249,writer,additional dialogue,
tt0025223,8,nm0941138,writer,additional dialogue,
tt0025223,9,nm0175908,producer,producer,
tt0025223,10,nm0002146,cinematographer,,
tt0025226,1,nm0000010,actor,,"[""Flicker Hayes, aka Jerry Allen""]"
tt0025226,2,nm0000951,actress,,"[""Rose Lawrence""]"
tt0025226,3,nm0430460,actor,,"[""Nick Gardella""]"
tt0025226,4,nm0186600,actor,,"[""Pop Sims, aka Jim Parker""]"
tt0025226,5,nm0045800,director,,
tt0025226,6,nm0118512,writer,screenplay,
tt0025226,7,nm0124002,writer,screenplay,
tt0025226,8,nm0520501,writer,story,
tt0025226,9,nm0055604,cinematographer,,
tt0025226,10,nm0025497,editor,,
tt0025228,1,nm0533956,actress,,"[""Olga""]"
tt0025228,2,nm0245304,actress,,"[""Myra""]"
tt0025228,3,nm0288003,actor,,"[""George""]"
tt0025228,4,nm0847939,actor,,"[""Jeff""]"
tt0025228,5,nm0503777,director,,
tt0025228,6,nm0009205,writer,from the original play by,
tt0025228,7,nm0007973,writer,from the original play by,
tt0025228,8,nm0391763,writer,screen play,
tt0025228,9,nm0240417,writer,screen play,
tt0025228,10,nm0005741,cinematographer,,
tt0025238,1,nm0000010,actor,,"[""Chester (Chesty) O'Connor""]"
tt0025238,2,nm0002285,actor,,"[""Biff Martin""]"
tt0025238,3,nm0001784,actress,,"[""Dorothy Martin""]"
tt0025238,4,nm0570451,actor,,"[""Wilbur (Droopy) Mullins""]"
tt0025238,5,nm0045800,director,,
tt0025238,6,nm0049898,writer,screen play,
tt0025238,7,nm0548993,writer,screen play,
tt0025238,8,nm0169879,writer,screenplay,
tt0025238,9,nm0871166,writer,additional dialogue,
tt0025238,10,nm0249186,cinematographer,,
tt0025239,1,nm0001078,actor,,"[""J. (Jasper) Paul Jones""]"
tt0025239,2,nm0137634,actress,,"[""Princess Alexandra""]"
tt0025239,3,nm0950019,actor,,"[""Prince Nicholas"",""Nicki""]"
tt0025239,4,nm0804375,actress,,"[""Countess Rostova""]"
tt0025239,5,nm0878338,director,,
tt0025239,6,nm0767878,writer,"play ""La Grande-duchesse et le garçon d'étage""",
tt0025239,7,nm0562372,writer,,
tt0025239,8,nm0860194,writer,,
tt0025239,9,nm0334068,writer,play adaptation,
tt0025239,10,nm0662213,writer,,
tt0025248,1,nm0903667,actor,,"[""Filip Kornet, shuffer""]"
tt0025248,2,nm0921276,actor,,"[""Jakub Simonides""]"
tt0025248,3,nm0124379,actress,,"[""Marta""]"
tt0025248,4,nm1070327,actor,,"[""Worst, president at cannery""]"
tt0025248,5,nm0294758,director,,
tt0025248,6,nm0913703,writer,story,
tt0025248,7,nm0422506,composer,,
tt0025248,8,nm0005740,cinematographer,,
tt0025250,1,nm0612847,actor,,"[""Samuel N. Bradshaw aka Brad""]"
tt0025250,2,nm0268225,actress,,"[""Gerry Krale""]"
tt0025250,3,nm0817021,actor,,"[""Shammy""]"
tt0025250,4,nm0056719,actor,,"[""Beau Brownell""]"
tt0025250,5,nm0503777,director,,
tt0025250,6,nm0277874,writer,screen play,
tt0025250,7,nm0840172,writer,screen play,
tt0025250,8,nm0151949,writer,story,
tt0025250,9,nm0005835,cinematographer,,
tt0025250,10,nm0392096,editor,film editor,
tt0025251,1,nm0599910,actor,,"[""Jonathan 'Lucky' Wilson""]"
tt0025251,2,nm0001577,actress,,"[""Pauline Miller""]"
tt0025251,3,nm0036427,actor,,"[""Det. Lt. 'Mac' MacCarthy""]"
tt0025251,4,nm0666201,actress,,"[""'Ma' Miller""]"
tt0025251,5,nm0886754,director,,
tt0025251,6,nm0335831,writer,story,
tt0025251,7,nm0329304,writer,screenplay,
tt0025251,8,nm0352443,writer,screenplay,
tt0025251,9,nm0834898,producer,producer,
tt0025251,10,nm0002197,composer,,
tt0025254,1,nm0923774,actor,,"[""Andy Williams""]"
tt0025254,2,nm0941298,actor,,"[""Dr. Robert Dudley""]"
tt0025254,3,nm0262190,actress,,"[""Ruth Etting""]"
tt0025254,4,nm0865298,actress,,"[""Miss Frisby""]"
tt0025254,5,nm0762263,director,,
tt0025254,6,nm0436095,writer,screen play,
tt0025254,7,nm0748438,writer,screen play,
tt0025254,8,nm0442137,writer,screen play,
tt0025254,9,nm0008441,cinematographer,,
tt0025254,10,nm0942007,editor,,
tt0025256,1,nm0228715,actor,,"[""Phillip Eben""]"
tt0025256,2,nm0933333,actress,,"[""Alice Stebbins""]"
tt0025256,3,nm0127677,actor,,"[""Stephen""]"
tt0025256,4,nm0639895,actress,,"[""Florence Stebbins""]"
tt0025256,5,nm0731910,director,,
tt0025256,6,nm0118227,writer,screen play,
tt0025256,7,nm0381152,writer,screen play,
tt0025256,8,nm0276040,writer,from the story by,
tt0025256,9,nm0005898,cinematographer,,
tt0025256,10,nm0358213,editor,,
tt0025263,1,nm0491048,actor,,"[""Stan""]"
tt0025263,2,nm0001316,actor,,"[""Ollie""]"
tt0025263,3,nm0002051,actor,,"[""Durante"",""Schnarzan""]"
tt0025263,4,nm0669069,actor,,"[""Baron Munchausen""]"
tt0025263,5,nm0092915,director,,
tt0025263,6,nm0245385,director,,
tt0025263,7,nm0332539,director,,
tt0025263,8,nm0533074,director,,
tt0025263,9,nm0718469,director,,
tt0025263,10,nm0746740,director,,
tt0025271,1,nm0523313,actor,,"[""Dylan 'Jack' Armstrong""]"
tt0025271,2,nm0384978,actress,,"[""Ella Browning""]"
tt0025271,3,nm0790596,actor,,"[""Harry Smith""]"
tt0025271,4,nm0403582,actor,,"[""Hindu Priest""]"
tt0025271,5,nm0631438,director,,
tt0025271,6,nm0218626,writer,screenplay,
tt0025271,7,nm0794280,writer,"play ""The Ape""",
tt0025271,8,nm0540862,producer,producer,
tt0025271,9,nm0005887,cinematographer,,
tt0025271,10,nm0682744,editor,,
tt0025272,1,nm0002183,actor,,"[""Mayer Rothschild"",""Nathan Rothschild""]"
tt0025272,2,nm0000472,actor,,"[""Count Ledrantz""]"
tt0025272,3,nm0949835,actress,,"[""Julie Rothschild""]"
tt0025272,4,nm0001870,actor,,"[""Capt. Fitzroy""]"
tt0025272,5,nm0921288,director,,
tt0025272,6,nm0485647,director,,
tt0025272,7,nm0425913,writer,screen play,
tt0025272,8,nm0922816,writer,based on a play by,
tt0025272,9,nm0398021,writer,screen play,
tt0025272,10,nm0591791,writer,contributing writer,
tt0025273,1,nm0107575,actor,,"[""William Reynolds""]"
tt0025273,2,nm0000012,actress,,"[""Patricia Berkeley""]"
tt0025273,3,nm0245304,actress,,"[""Nan""]"
tt0025273,4,nm0356568,actor,,"[""Paul""]"
tt0025273,5,nm0337586,director,,
tt0025273,6,nm0781719,writer,screen play,
tt0025273,7,nm0371771,writer,screen play,
tt0025273,8,nm0520501,writer,story,
tt0025273,9,nm0715969,cinematographer,,
tt0025273,10,nm0316512,editor,,
tt0025284,1,nm0002285,actor,,"[""'Spot Cash' Cutler""]"
tt0025284,2,nm0245304,actress,,"[""Barbara""]"
tt0025284,3,nm0230068,actress,,"[""Millicent""]"
tt0025284,4,nm0439850,actor,,"[""Monk""]"
tt0025284,5,nm0282984,director,,
tt0025284,6,nm0391763,writer,screen play,
tt0025284,7,nm0840172,writer,screen play,
tt0025284,8,nm0169185,writer,story,
tt0025284,9,nm0788356,writer,story,
tt0025284,10,nm0005741,cinematographer,,
tt0025290,1,nm0000951,actress,,"[""Marie Lawson""]"
tt0025290,2,nm0002285,actor,,"[""Terry Riley""]"
tt0025290,3,nm0420765,actor,,"[""Johnny""]"
tt0025290,4,nm0268225,actress,,"[""Bonnie - aka Madame Francis""]"
tt0025290,5,nm0258015,director,,
tt0025290,6,nm0710299,writer,story,
tt0025290,7,nm0240417,writer,screenplay,
tt0025290,8,nm0840172,writer,screenplay,
tt0025290,9,nm0865115,cinematographer,,
tt0025290,10,nm0464401,editor,,
tt0025301,1,nm0001055,actress,,"[""Beatrice Pullman""]"
tt0025301,2,nm0929925,actor,,"[""Stephen Archer""]"
tt0025301,3,nm0399955,actress,,"[""Jessie Pullman""]"
tt0025301,4,nm0817021,actor,,"[""Elmer Smith""]"
tt0025301,5,nm0821472,director,,
tt0025301,6,nm0403595,writer,novel,
tt0025301,7,nm0403398,writer,screenplay,
tt0025301,8,nm0002545,writer,contributing writer,
tt0025301,9,nm0242850,writer,additional dialogue,
tt0025301,10,nm0274923,writer,contributing writer,
tt0025303,1,nm0562770,actor,,"[""Ken - aka Kentucky""]"
tt0025303,2,nm1224044,actor,,"[""Tarzan""]"
tt0025303,3,nm0460477,actress,,"[""Lila Miller""]"
tt0025303,4,nm0912478,actor,,"[""Charlie Miller""]"
tt0025303,5,nm0397227,director,,
tt0025303,6,nm0437356,director,,
tt0025303,7,nm0531962,writer,story,
tt0025303,8,nm0711739,writer,story,
tt0025303,9,nm0163786,writer,screenplay,
tt0025303,10,nm0344390,writer,screenplay,
tt0025316,1,nm0000022,actor,,"[""Peter Warne""]"
tt0025316,2,nm0001055,actress,,"[""Ellie Andrews""]"
tt0025316,3,nm0175369,actor,,"[""Alexander Andrews""]"
tt0025316,4,nm0439850,actor,,"[""Oscar Shapeley""]"
tt0025316,5,nm0001008,director,,
tt0025316,6,nm0728307,writer,screen play,
tt0025316,7,nm0011343,writer,based on the short story by,
tt0025316,8,nm0907900,cinematographer,,
tt0025316,9,nm0369879,editor,film editor,
tt0025316,10,nm0858977,actor,,"[""King Westley""]"
tt0025318,1,nm0001211,actor,,"[""Harold Bissonette""]"
tt0025318,2,nm0397427,actress,,"[""Amelia Bissonette""]"
tt0025318,3,nm0746169,actress,,"[""Mildred Bissonette""]"
tt0025318,4,nm0534985,actor,,"[""John Durston""]"
tt0025318,5,nm0572851,director,,
tt0025318,6,nm0192325,writer,screen play,
tt0025318,7,nm0568571,writer,"from ""The Comic Supplement"" by",
tt0025318,8,nm0083125,writer,contributor to treatment,
tt0025318,9,nm0107756,writer,contributor to special sequences,
tt0025318,10,nm0337914,writer,contributor to treatment,
tt0025323,1,nm0115597,actress,,"[""Jane Eyre""]"
tt0025323,2,nm0166972,actor,,"[""Edward Rochester""]"
tt0025323,3,nm0580240,actress,,"[""Mrs. Fairfax""]"
tt0025323,4,nm0868456,actor,,"[""Mr. Brocklehurst""]"
tt0025323,5,nm0127511,director,,
tt0025323,6,nm0111576,writer,"novel ""Jane Eyre""",
tt0025323,7,nm0173532,writer,screenplay,
tt0025323,8,nm0894914,producer,producer,
tt0025323,9,nm0686514,cinematographer,,
tt0025323,10,nm0682744,editor,,
tt0025329,1,nm0891998,actor,,"[""Josef Süss Oppenheimer""]"
tt0025329,2,nm0401729,actress,,"[""Marie Auguste""]"
tt0025329,3,nm0903687,actor,,"[""Karl Alexander""]"
tt0025329,4,nm0362567,actor,,"[""Rabbi Gabriel""]"
tt0025329,5,nm0578985,director,,
tt0025329,6,nm0275386,writer,novel,
tt0025329,7,nm0267913,writer,adaptation,
tt0025329,8,nm0712653,writer,scenario,
tt0025329,9,nm0049608,producer,producer,
tt0025329,10,nm0525039,editor,,
tt0025330,1,nm0000010,actor,,"[""Jimmy Corrigan""]"
tt0025330,2,nm0000012,actress,,"[""Joan Martin""]"
tt0025330,3,nm0420765,actor,,"[""Louie""]"
tt0025330,4,nm0003062,actor,,"[""Charles Wallingham""]"
tt0025330,5,nm0002031,director,,
tt0025330,6,nm0589616,writer,screen play,
tt0025330,7,nm0236418,writer,"story ""The Heir Chaser""",
tt0025330,8,nm0623401,writer,"story ""The Heir Chaser""",
tt0025330,9,nm0005806,cinematographer,,
tt0025330,10,nm0724360,editor,,
tt0025333,1,nm0154183,actress,,"[""Francoise Moliet""]"
tt0025333,2,nm0579663,actor,,"[""Paul Moliet""]"
tt0025333,3,nm0230068,actress,,"[""Odette Florey""]"
tt0025333,4,nm0053616,actor,,"[""Chautard""]"
tt0025333,5,nm0445033,director,,
tt0025333,6,nm0378540,writer,screen play,
tt0025333,7,nm0448981,writer,screen play,
tt0025333,8,nm0222164,writer,from the play by,
tt0025333,9,nm0005735,cinematographer,,
tt0025333,10,nm0166058,editor,,
tt0025335,1,nm0737259,actor,,"[""Judge Priest""]"
tt0025335,2,nm0114805,actor,,"[""Jerome Priest""]"
tt0025335,3,nm0521937,actress,,"[""Ellie May Gillespie""]"
tt0025335,4,nm0910400,actor,,"[""Rev. Ashby Brand""]"
tt0025335,5,nm0000406,director,,
tt0025335,6,nm0167769,writer,"based on: character of ""Judge Priest""",
tt0025335,7,nm0629580,writer,screen play,
tt0025335,8,nm0873707,writer,screen play,
tt0025335,9,nm0943449,producer,producer,
tt0025335,10,nm0774087,cinematographer,,
tt0025338,1,nm1650192,actress,,"[""Sugiko Shima""]"
tt0025338,2,nm0411417,actor,,"[""Koichi, her younger brother""]"
tt0025338,3,nm1655495,actor,,"[""Hiroshi Yamanouchi""]"
tt0025338,4,nm0906685,actress,,"[""Takako, his elder sister""]"
tt0025338,5,nm0621540,director,,
tt0025338,6,nm2010092,writer,,
tt0025338,7,nm0457560,writer,story,
tt0025338,8,nm0409247,cinematographer,,
tt0025338,9,nm0441568,actress,,"[""Her mother""]"
tt0025338,10,nm0385443,actor,,"[""Shinkichi Yamamura""]"
tt0025340,1,nm0000951,actress,,"[""Rosie Sturgess""]"
tt0025340,2,nm0268225,actress,,"[""Marie Callahan""]"
tt0025340,3,nm0035877,actor,,"[""Dynamite Carson""]"
tt0025340,4,nm0001890,actor,,"[""Junior Ashcraft""]"
tt0025340,5,nm0445033,director,,
tt0025340,6,nm0781719,writer,screen play,
tt0025340,7,nm0058905,writer,screen play,
tt0025340,8,nm0055604,cinematographer,,
tt0025340,9,nm0166058,editor,,
tt0025342,1,nm0404158,actor,,"[""Sgt. Benjamin E. 'Benny' Walsh""]"
tt0025342,2,nm0214168,actress,,"[""Marjorie Deane""]"
tt0025342,3,nm0326809,actress,,"[""Julie""]"
tt0025342,4,nm0175815,actor,,"[""Captain R.G. Deane""]"
tt0025342,5,nm0002179,director,,
tt0025342,6,nm0621895,writer,"story ""Rodney""",
tt0025342,7,nm0494673,writer,screenplay,
tt0025342,8,nm0932328,writer,screenplay,
tt0025342,9,nm0921098,cinematographer,,
tt0025342,10,nm0358213,editor,,
tt0025345,1,nm0923774,actor,,"[""Willie Doyle""]"
tt0025345,2,nm0941298,actor,,"[""Elmer Dugan""]"
tt0025345,3,nm0137638,actress,,"[""Gloria Wakefield""]"
tt0025345,4,nm0568757,actor,,"[""Spanky Milford""]"
tt0025345,5,nm0828419,director,,
tt0025345,6,nm0436095,writer,screen play,
tt0025345,7,nm0748438,writer,screen play,
tt0025345,8,nm0347451,writer,screen play,
tt0025345,9,nm0799015,writer,contributor to dialogue,
tt0025345,10,nm0546143,producer,producer,
tt0025346,1,nm0001635,actor,,"[""Captain Bill Tennant""]"
tt0025346,2,nm0078923,actress,,"[""Norah Kerr""]"
tt0025346,3,nm0166972,actor,,"[""Captain Andrew 'Andy' Kerr""]"
tt0025346,4,nm0146928,actor,,"[""Homer - Tennant's Aide""]"
tt0025346,5,nm0002031,director,,
tt0025346,6,nm0236418,writer,screenplay,
tt0025346,7,nm0330718,writer,play,
tt0025346,8,nm0362658,writer,play,
tt0025346,9,nm0005735,cinematographer,,
tt0025346,10,nm0724360,editor,,
tt0025347,1,nm0134662,actor,,"[""Eddie Wilson Jr.""]"
tt0025347,2,nm0815433,actress,,"[""Joan Larrabee""]"
tt0025347,3,nm0581062,actress,,"[""Dot Clark""]"
tt0025347,4,nm0614278,actor,,"[""Jerry Lane""]"
tt0025347,5,nm0215877,director,,
tt0025347,6,nm0688198,director,,
tt0025347,7,nm0790654,writer,original story and screen play,
tt0025347,8,nm0674759,writer,original story and screen play,
tt0025347,9,nm0425913,writer,original story and screen play,
tt0025347,10,nm0326418,producer,producer,
tt0025349,1,nm0731860,actor,,"[""James W. Kelly""]"
tt0025349,2,nm0448012,actor,,"[""Happy Moran""]"
tt0025349,3,nm0912115,actress,,"[""Princess Tania aka Catherine Bell""]"
tt0025349,4,nm0332036,actor,,"[""King Maxmilian of Belgardia""]"
tt0025349,5,nm0276299,director,,
tt0025349,6,nm0078008,writer,original story,
tt0025349,7,nm0383304,writer,original story,
tt0025349,8,nm0799027,writer,screenplay,
tt0025349,9,nm0686514,cinematographer,,
tt0025349,10,nm0644697,editor,,
tt0025351,1,nm0000026,actor,,"[""Dr. Maurice Lamar""]"
tt0025351,2,nm0532997,actress,,"[""Anne""]"
tt0025351,3,nm0864931,actress,,"[""Eve Caron""]"
tt0025351,4,nm0002143,actor,,"[""Marcel Caron""]"
tt0025351,5,nm0860194,director,,
tt0025351,6,nm0126764,writer,story,
tt0025351,7,nm0547938,writer,screenplay,
tt0025351,8,nm0385992,writer,adaptation,
tt0025351,9,nm0775976,producer,producer,
